universe,family,signal,own_horizon,fwd_horizon,method,region,n_periods,mean_ic,std_ic,analytic_p,bh_significant
realistic,volatility,volatility_contraction,12H,7D,spearman,design,113,-0.015650428778870656,0.2620102065963786,0.5254536590432051,False
realistic,volatility,volatility_contraction,12H,14D,spearman,design,113,-0.010500287679114494,0.2599735822916326,0.6676687265104319,False
realistic,volatility,volatility_contraction,12H,30D,spearman,design,113,-0.02725120322931223,0.24561807442128514,0.2382351969333395,False
realistic,volatility,volatility_contraction,12H,1H,spearman,validation,83,0.0357429718875502,0.2518528524955017,0.19602721881495444,False
realistic,volatility,volatility_contraction,12H,4H,spearman,validation,83,0.012008938007669775,0.2448130512733694,0.6549482093887706,False
realistic,volatility,volatility_contraction,12H,12H,spearman,validation,83,0.02993326690219524,0.21468496568569018,0.2039931669542413,False
realistic,volatility,volatility_contraction,12H,12H,pearson,validation,83,0.030754136294271404,0.21871579980439004,0.2001798931740213,False
realistic,volatility,volatility_contraction,12H,1D,spearman,validation,83,0.022260470453241542,0.2171906447521992,0.3504310304215196,False
realistic,volatility,volatility_contraction,12H,3D,spearman,validation,83,0.005329589032823032,0.23084409500716413,0.833405293294649,False
realistic,volatility,volatility_contraction,12H,7D,spearman,validation,83,0.0038922607724129615,0.2287964317761486,0.8768325629056524,False
realistic,volatility,volatility_contraction,12H,14D,spearman,validation,83,-0.02541594951233505,0.2426317558293566,0.33991755228838505,False
realistic,volatility,volatility_contraction,12H,30D,spearman,validation,83,-0.015270102968264032,0.23645644534988186,0.5563027573562664,False
realistic,volatility,volatility_contraction,1D,1H,spearman,design,113,-0.05283729234590902,0.22803975013090258,0.013776943903821568,False
realistic,volatility,volatility_contraction,1D,4H,spearman,design,113,-0.023752248920061742,0.22936463049746444,0.2709736828838779,False
realistic,volatility,volatility_contraction,1D,12H,spearman,design,113,-0.017086769500534272,0.2545638056434085,0.4755277238266953,False
realistic,volatility,volatility_contraction,1D,1D,spearman,design,113,-0.02068572654958583,0.26174600247379093,0.4008534493674103,False
realistic,volatility,volatility_contraction,1D,1D,pearson,design,113,-0.020452420593000665,0.2441341835679239,0.3731738956825623,False
realistic,volatility,volatility_contraction,1D,3D,spearman,design,113,0.0040946327296638215,0.24731203491860618,0.8602951342591155,False
realistic,volatility,volatility_contraction,1D,7D,spearman,design,113,0.006329625469190938,0.2454581331558907,0.7839928484088249,False
realistic,volatility,volatility_contraction,1D,14D,spearman,design,113,0.0038247623222554075,0.2509687954728369,0.8713032296943579,False
realistic,volatility,volatility_contraction,1D,30D,spearman,design,113,-0.0051958044512635,0.22516953762480058,0.8062307833395799,False
realistic,volatility,volatility_contraction,1D,1H,spearman,validation,83,0.013570069752694995,0.2735114321562078,0.6512635781675262,False
realistic,volatility,volatility_contraction,1D,4H,spearman,validation,83,0.02169278618232327,0.24772049586585232,0.42498825748958635,False
realistic,volatility,volatility_contraction,1D,12H,spearman,validation,83,-0.014300812271642958,0.24894511250956255,0.6007274262275196,False
realistic,volatility,volatility_contraction,1D,1D,spearman,validation,83,0.002675363106561583,0.24287749641046028,0.9200633219913579,False
realistic,volatility,volatility_contraction,1D,1D,pearson,validation,83,0.012765714222777657,0.25127710100369266,0.6434787775261976,False
realistic,volatility,volatility_contraction,1D,3D,spearman,validation,83,-0.01332850197783616,0.21694880120149715,0.5756772022734375,False
realistic,volatility,volatility_contraction,1D,7D,spearman,validation,83,-0.03496995500800192,0.20382905396876233,0.11804493156774637,False
realistic,volatility,volatility_contraction,1D,14D,spearman,validation,83,-0.020798985415345594,0.2129443782192427,0.37354840130558453,False
realistic,volatility,volatility_contraction,1D,30D,spearman,validation,83,0.03244557176072713,0.23227255421400397,0.20315516718126714,False
realistic,volatility,volatility_contraction,3D,1H,spearman,design,113,0.0017021014274363716,0.26748613705687657,0.946069760455261,False
realistic,volatility,volatility_contraction,3D,4H,spearman,design,113,-0.0030176625843630457,0.2642738750010388,0.9033881683102905,False
realistic,volatility,volatility_contraction,3D,12H,spearman,design,113,-0.015588326620820664,0.23402359469850964,0.47889887435400447,False
realistic,volatility,volatility_contraction,3D,1D,spearman,design,113,-0.0034542042247732727,0.24404697149933163,0.880403687596853,False
realistic,volatility,volatility_contraction,3D,3D,spearman,design,113,-0.015552252573129864,0.25528286398713,0.5172398202645592,False
realistic,volatility,volatility_contraction,3D,3D,pearson,design,113,-0.01689312272969561,0.2514029645563759,0.47504360967338455,False
realistic,volatility,volatility_contraction,3D,7D,spearman,design,113,0.005137583678091639,0.2331990618351532,0.8148362285762152,False
realistic,volatility,volatility_contraction,3D,14D,spearman,design,113,-0.006772103345297134,0.23099474769952627,0.7553100419826623,False
realistic,volatility,volatility_contraction,3D,30D,spearman,design,113,-0.01465314118195019,0.2275634622881084,0.493665488173219,False
realistic,volatility,volatility_contraction,3D,1H,spearman,validation,83,0.00750671860373826,0.23209889443196408,0.768256252519707,False
realistic,volatility,volatility_contraction,3D,4H,spearman,validation,83,-0.004701512818190057,0.2638958956253605,0.8710621059693008,False
realistic,volatility,volatility_contraction,3D,12H,spearman,validation,83,-0.030570401908385423,0.2525992084473037,0.2702116964939082,False
realistic,volatility,volatility_contraction,3D,1D,spearman,validation,83,-0.04363317933387686,0.24225333919588632,0.10081502306482897,False
realistic,volatility,volatility_contraction,3D,3D,spearman,validation,83,-0.03420599692001087,0.23966709026561875,0.19350911041615215,False
realistic,volatility,volatility_contraction,3D,3D,pearson,validation,83,-0.032991511840146794,0.23685338253401433,0.20444101156358618,False
realistic,volatility,volatility_contraction,3D,7D,spearman,validation,83,-0.03371078298155025,0.23928113420658698,0.19931328180039254,False
realistic,volatility,volatility_contraction,3D,14D,spearman,validation,83,-0.02222121568982698,0.22431514562619567,0.36679015999724895,False
realistic,volatility,volatility_contraction,3D,30D,spearman,validation,83,-0.011906271703354773,0.2508899690899923,0.665489892535795,False
realistic,volatility,volatility_contraction,7D,1H,spearman,design,113,0.010009406650410514,0.24874387932160547,0.6688294611264631,False
realistic,volatility,volatility_contraction,7D,4H,spearman,design,113,-0.013271139848580329,0.22098060933366387,0.5232129460585894,False
realistic,volatility,volatility_contraction,7D,12H,spearman,design,113,-0.010666958912116317,0.23606673166036926,0.6309885577014946,False
realistic,volatility,volatility_contraction,7D,1D,spearman,design,113,-0.01814433272144443,0.24927754098421404,0.4390824298611168,False
realistic,volatility,volatility_contraction,7D,3D,spearman,design,113,-0.0026822652675415793,0.24361148148819403,0.9068264590904711,False
realistic,volatility,volatility_contraction,7D,7D,spearman,design,113,0.022997433719645285,0.2230419778095748,0.2730551007811437,False
realistic,volatility,volatility_contraction,7D,7D,pearson,design,113,0.017337576136700956,0.22699620525859784,0.4168420792900158,False
realistic,volatility,volatility_contraction,7D,14D,spearman,design,113,-0.00693466487666329,0.23524562817567807,0.7540074003619583,False
realistic,volatility,volatility_contraction,7D,30D,spearman,design,113,0.02357530343297076,0.23987187001439578,0.29613317749757884,False
realistic,volatility,volatility_contraction,7D,1H,spearman,validation,83,-0.03534136546184739,0.26570319753390353,0.2255946723226293,False
realistic,volatility,volatility_contraction,7D,4H,spearman,validation,83,-0.017078841682519556,0.2487991669200566,0.5317173872013168,False
realistic,volatility,volatility_contraction,7D,12H,spearman,validation,83,0.014995319624362107,0.23124216141726825,0.554666042566447,False
realistic,volatility,volatility_contraction,7D,1D,spearman,validation,83,-0.025065676238789743,0.21497015865926236,0.2881071590060096,False
realistic,volatility,volatility_contraction,7D,3D,spearman,validation,83,-0.026104417670682733,0.22766842101211707,0.296207614124134,False
realistic,volatility,volatility_contraction,7D,7D,spearman,validation,83,0.007198719690793253,0.23721477413228648,0.7821848679775842,False
realistic,volatility,volatility_contraction,7D,7D,pearson,validation,83,0.004563080228139743,0.22487734728609166,0.8533360101338685,False
realistic,volatility,volatility_contraction,7D,14D,spearman,validation,83,-0.011350665821179452,0.23743427042945792,0.66317856517695,False
realistic,volatility,volatility_contraction,7D,30D,spearman,validation,83,-0.009976749101669838,0.26089991400989143,0.7275542507550663,False
realistic,volatility,volatility_contraction,14D,1H,spearman,design,113,-0.011900554353087293,0.23237947162559539,0.5861744063323158,False
realistic,volatility,volatility_contraction,14D,4H,spearman,design,113,-0.010183155702895972,0.25561600618372937,0.6719446205469811,False
realistic,volatility,volatility_contraction,14D,12H,spearman,design,113,-0.010140917102751675,0.24529404866167903,0.6603208617270195,False
realistic,volatility,volatility_contraction,14D,1D,spearman,design,113,-0.009080614080751072,0.23959539389695245,0.6870363225065113,False
realistic,volatility,volatility_contraction,14D,3D,spearman,design,113,0.012898755217037912,0.2664499462330392,0.606831236682442,False
realistic,volatility,volatility_contraction,14D,7D,spearman,design,113,-0.0078059216234234756,0.24035572095874258,0.7299212181800869,False
realistic,volatility,volatility_contraction,14D,14D,spearman,design,113,-0.01659451857128506,0.2109777658433153,0.40308893768937815,False
realistic,volatility,volatility_contraction,14D,14D,pearson,design,113,-0.013575202350711059,0.22422726874733953,0.51985304480853,False
realistic,volatility,volatility_contraction,14D,30D,spearman,design,113,0.022791948637862228,0.24658103363437453,0.3258218887374206,False
realistic,volatility,volatility_contraction,14D,1H,spearman,validation,83,-0.03775402361324998,0.2351054008410424,0.14347165847496068,False
realistic,volatility,volatility_contraction,14D,4H,spearman,validation,83,-0.00347857595796721,0.23777835427486477,0.893971158727923,False
realistic,volatility,volatility_contraction,14D,12H,spearman,validation,83,-0.0007307425189479764,0.24211781505847146,0.9780637686771938,False
realistic,volatility,volatility_contraction,14D,1D,spearman,validation,83,-0.015886100794154055,0.2335106396341629,0.5353912404376483,False
realistic,volatility,volatility_contraction,14D,3D,spearman,validation,83,-0.014802065404475036,0.25246160944256624,0.5932353886293948,False
realistic,volatility,volatility_contraction,14D,7D,spearman,validation,83,-0.012706464957574657,0.2607275487404347,0.6570470944883106,False
realistic,volatility,volatility_contraction,14D,14D,spearman,validation,83,-0.02587794788175258,0.24727272088772648,0.34036795626776706,False
realistic,volatility,volatility_contraction,14D,14D,pearson,validation,83,-0.0457332483929715,0.25349956340104696,0.10026061563903621,False
realistic,volatility,volatility_contraction,14D,30D,spearman,validation,83,-0.005380922184980514,0.27184699654990313,0.856892450314679,False
realistic,volatility,volatility_contraction,30D,1H,spearman,design,113,0.00590609788396029,0.23916321953946343,0.7929284542381456,False
realistic,volatility,volatility_contraction,30D,4H,spearman,design,113,0.0016354329342356485,0.2454413615526985,0.9435321507895349,False
realistic,volatility,volatility_contraction,30D,12H,spearman,design,113,0.0028219951231540632,0.2569828024968582,0.9070721132290256,False
realistic,volatility,volatility_contraction,30D,1D,spearman,design,113,-0.016959368749828764,0.23431665593953205,0.44166265706916286,False
realistic,volatility,volatility_contraction,30D,3D,spearman,design,113,-0.024736522461802614,0.24021170000748018,0.27366069065765686,False
realistic,volatility,volatility_contraction,30D,7D,spearman,design,113,-0.03760742303442104,0.21942023125777538,0.06846278000839838,False
realistic,volatility,volatility_contraction,30D,14D,spearman,design,113,-0.033229220891896595,0.26535182098573074,0.1831292621338816,False
realistic,volatility,volatility_contraction,30D,30D,spearman,design,113,-0.010912627743225847,0.2608670690104788,0.6565497616584641,False
realistic,volatility,volatility_contraction,30D,30D,pearson,design,113,-0.02035254749134881,0.28647906553487457,0.4501257277023124,False
realistic,volatility,volatility_contraction,30D,1H,spearman,validation,83,-0.011269136697164598,0.2333024238249209,0.6598947172890832,False
realistic,volatility,volatility_contraction,30D,4H,spearman,validation,83,0.004378415919316364,0.2362013835019735,0.8658924370120693,False
realistic,volatility,volatility_contraction,30D,12H,spearman,validation,83,-0.004798139928133584,0.2525927222085688,0.8626060127964976,False
realistic,volatility,volatility_contraction,30D,1D,spearman,validation,83,-0.006099586315185553,0.25187531157873577,0.8253847878979841,False
realistic,volatility,volatility_contraction,30D,3D,spearman,validation,83,-0.005525862849895823,0.2745925899418068,0.854533533714871,False
realistic,volatility,volatility_contraction,30D,7D,spearman,validation,83,-0.0011112117643506418,0.21761544557646034,0.9628952426450506,False
realistic,volatility,volatility_contraction,30D,14D,spearman,validation,83,0.06388863725579008,0.19584969363072585,0.0029592624284308774,False
realistic,volatility,volatility_contraction,30D,30D,spearman,validation,83,0.02157200229489386,0.303586905771001,0.5173983920623422,False
realistic,volatility,volatility_contraction,30D,30D,pearson,validation,83,0.03969838295515727,0.30932527390595543,0.2423147651468277,False
realistic,volatility,volatility_adjusted_momentum,1H,1H,spearman,design,0,,,,False
realistic,volatility,volatility_adjusted_momentum,1H,1H,pearson,design,0,,,,False
realistic,volatility,volatility_adjusted_momentum,1H,4H,spearman,design,0,,,,False
realistic,volatility,volatility_adjusted_momentum,1H,12H,spearman,design,0,,,,False
realistic,volatility,volatility_adjusted_momentum,1H,1D,spearman,design,0,,,,False
realistic,volatility,volatility_adjusted_momentum,1H,3D,spearman,design,0,,,,False
realistic,volatility,volatility_adjusted_momentum,1H,7D,spearman,design,0,,,,False
realistic,volatility,volatility_adjusted_momentum,1H,14D,spearman,design,0,,,,False
realistic,volatility,volatility_adjusted_momentum,1H,30D,spearman,design,0,,,,False
realistic,volatility,volatility_adjusted_momentum,1H,1H,spearman,validation,0,,,,False
realistic,volatility,volatility_adjusted_momentum,1H,1H,pearson,validation,0,,,,False
realistic,volatility,volatility_adjusted_momentum,1H,4H,spearman,validation,0,,,,False
realistic,volatility,volatility_adjusted_momentum,1H,12H,spearman,validation,0,,,,False
realistic,volatility,volatility_adjusted_momentum,1H,1D,spearman,validation,0,,,,False
realistic,volatility,volatility_adjusted_momentum,1H,3D,spearman,validation,0,,,,False
realistic,volatility,volatility_adjusted_momentum,1H,7D,spearman,validation,0,,,,False
realistic,volatility,volatility_adjusted_momentum,1H,14D,spearman,validation,0,,,,False
realistic,volatility,volatility_adjusted_momentum,1H,30D,spearman,validation,0,,,,False
realistic,volatility,volatility_adjusted_momentum,4H,1H,spearman,design,113,-0.04214202215585815,0.23743558486374935,0.05919721760425328,False
realistic,volatility,volatility_adjusted_momentum,4H,4H,spearman,design,113,-0.011977268783619639,0.22528799912298686,0.5719759658359408,False
realistic,volatility,volatility_adjusted_momentum,4H,4H,pearson,design,113,0.008427051915264201,0.21212284681493046,0.6728015427259997,False
realistic,volatility,volatility_adjusted_momentum,4H,12H,spearman,design,113,0.02256157702950766,0.23187119068446016,0.30097884315631496,False
realistic,volatility,volatility_adjusted_momentum,4H,1D,spearman,design,113,-0.0012386184096367942,0.21314933903478453,0.9507442771281202,False
realistic,volatility,volatility_adjusted_momentum,4H,3D,spearman,design,113,-0.004678666995442802,0.21270642807105472,0.8151251040909607,False
realistic,volatility,volatility_adjusted_momentum,4H,7D,spearman,design,113,0.00023265477592993353,0.22738274263137254,0.9913218891754956,False
realistic,volatility,volatility_adjusted_momentum,4H,14D,spearman,design,113,-0.031596756075508915,0.248178255324247,0.17593601696663874,False
realistic,volatility,volatility_adjusted_momentum,4H,30D,spearman,design,113,-0.020038905175484262,0.2758405835283508,0.4399693927215619,False
realistic,volatility,volatility_adjusted_momentum,4H,1H,spearman,validation,83,0.013938460609354712,0.23509483508512227,0.5890966874932415,False
realistic,volatility,volatility_adjusted_momentum,4H,4H,spearman,validation,83,0.0158136304616964,0.24419118406780238,0.5552009963298761,False
realistic,volatility,volatility_adjusted_momentum,4H,4H,pearson,validation,83,0.004985860970669206,0.24403646100818552,0.8523400891109192,False
realistic,volatility,volatility_adjusted_momentum,4H,12H,spearman,validation,83,0.02574810520276595,0.2297426836650982,0.3072356270684493,False
realistic,volatility,volatility_adjusted_momentum,4H,1D,spearman,validation,83,0.010870549868647527,0.22201811173312075,0.6555473218883558,False
realistic,volatility,volatility_adjusted_momentum,4H,3D,spearman,validation,83,0.028097351813268102,0.24626019219069814,0.29858813729966405,False
realistic,volatility,volatility_adjusted_momentum,4H,7D,spearman,validation,83,0.02471842256243018,0.2559329078460224,0.3789131008960336,False
realistic,volatility,volatility_adjusted_momentum,4H,14D,spearman,validation,83,-0.020820122595645734,0.24633488466049155,0.44129391390473405,False
realistic,volatility,volatility_adjusted_momentum,4H,30D,spearman,validation,83,0.024872422018902687,0.2378319043031637,0.340707799509977,False
realistic,volatility,volatility_adjusted_momentum,12H,1H,spearman,design,113,-0.019837073161821785,0.23763771061172836,0.3748833421850045,False
realistic,volatility,volatility_adjusted_momentum,12H,4H,spearman,design,113,0.01096125921258116,0.2655368945230663,0.6608004717881579,False
realistic,volatility,volatility_adjusted_momentum,12H,12H,spearman,design,113,0.020800341561869273,0.2471501531752538,0.370979019550678,False
realistic,volatility,volatility_adjusted_momentum,12H,12H,pearson,design,113,0.01620096591383907,0.2600786139284769,0.5078564285148299,False
realistic,volatility,volatility_adjusted_momentum,12H,1D,spearman,design,113,0.01576732695872946,0.24503645022826082,0.49396472203525543,False
realistic,volatility,volatility_adjusted_momentum,12H,3D,spearman,design,113,0.005535539786478167,0.2094950077041573,0.7788001076617916,False
realistic,volatility,volatility_adjusted_momentum,12H,7D,spearman,design,113,0.00924682868023781,0.2291827242125729,0.6680002339312063,False
realistic,volatility,volatility_adjusted_momentum,12H,14D,spearman,design,113,-0.005377772907020284,0.24462254332736424,0.8152235315495734,False
realistic,volatility,volatility_adjusted_momentum,12H,30D,spearman,design,113,-0.04819812414952007,0.26271817821758114,0.05115224206875289,False
realistic,volatility,volatility_adjusted_momentum,12H,1H,spearman,validation,83,-0.009958631518555429,0.23660098153025783,0.7013773488676881,False
realistic,volatility,volatility_adjusted_momentum,12H,4H,spearman,validation,83,-0.017734094271824135,0.2450818363596074,0.5097481140367176,False
realistic,volatility,volatility_adjusted_momentum,12H,12H,spearman,validation,83,0.04573783857233444,0.24678178861596142,0.09131490791412421,False
realistic,volatility,volatility_adjusted_momentum,12H,12H,pearson,validation,83,0.033202518860443654,0.25054069541596136,0.227298866586518,False
realistic,volatility,volatility_adjusted_momentum,12H,1D,spearman,validation,83,0.04172177431530633,0.22911267699736013,0.09711093524921285,False
realistic,volatility,volatility_adjusted_momentum,12H,3D,spearman,validation,83,0.02013165443729806,0.2509077709323182,0.46479249343291285,False
realistic,volatility,volatility_adjusted_momentum,12H,7D,spearman,validation,83,0.019790439955309963,0.21384294956962713,0.3991502959422246,False
realistic,volatility,volatility_adjusted_momentum,12H,14D,spearman,validation,83,0.012706464957574663,0.22294095353139376,0.6035885584389282,False
realistic,volatility,volatility_adjusted_momentum,12H,30D,spearman,validation,83,0.020690279916659112,0.21460655654880778,0.3797594924351406,False
realistic,volatility,volatility_adjusted_momentum,1D,1H,spearman,design,113,-0.028487766788131186,0.2564236781278404,0.23761395384558381,False
realistic,volatility,volatility_adjusted_momentum,1D,4H,spearman,design,113,-0.011497575276034962,0.2708960814514907,0.6518651233066541,False
realistic,volatility,volatility_adjusted_momentum,1D,12H,spearman,design,113,0.027898252920171323,0.2447483968392576,0.22562588730896316,False
realistic,volatility,volatility_adjusted_momentum,1D,1D,spearman,design,113,0.017831310446861558,0.2498865689230801,0.4481266458222194,False
realistic,volatility,volatility_adjusted_momentum,1D,1D,pearson,design,113,0.01395864410491411,0.2503949341762166,0.5534531987654387,False
realistic,volatility,volatility_adjusted_momentum,1D,3D,spearman,design,113,0.005799017324675564,0.23157659755815477,0.7900894747205975,False
realistic,volatility,volatility_adjusted_momentum,1D,7D,spearman,design,113,-0.0028304428431829187,0.23781794374047843,0.8993226686571107,False
realistic,volatility,volatility_adjusted_momentum,1D,14D,spearman,design,113,-0.022148552015123706,0.23484249032398674,0.3160759776259151,False
realistic,volatility,volatility_adjusted_momentum,1D,30D,spearman,design,113,-0.02734275824908445,0.2551726715672641,0.2546772734468059,False
realistic,volatility,volatility_adjusted_momentum,1D,1H,spearman,validation,83,-0.022616782921158315,0.2410381935440796,0.39264062828274926,False
realistic,volatility,volatility_adjusted_momentum,1D,4H,spearman,validation,83,-0.045589878310233416,0.24317193199021075,0.08763184182814802,False
realistic,volatility,volatility_adjusted_momentum,1D,12H,spearman,validation,83,-0.0032853217380801416,0.24554891223783293,0.9029837210286391,False
realistic,volatility,volatility_adjusted_momentum,1D,1D,spearman,validation,83,0.011749252649696536,0.2258387536977459,0.6355213264256092,False
realistic,volatility,volatility_adjusted_momentum,1D,1D,pearson,validation,83,0.012158746893819523,0.21999266467508352,0.6145963279226107,False
realistic,volatility,volatility_adjusted_momentum,1D,3D,spearman,validation,83,0.009381888456079963,0.22905584800384368,0.7090339415606934,False
realistic,volatility,volatility_adjusted_momentum,1D,7D,spearman,validation,83,-0.008207265150828875,0.23242546402537803,0.7476784384475901,False
realistic,volatility,volatility_adjusted_momentum,1D,14D,spearman,validation,83,-0.04087628710330043,0.23045506461794232,0.10610809174454869,False
realistic,volatility,volatility_adjusted_momentum,1D,30D,spearman,validation,83,0.018177975058127235,0.21953271838907995,0.45062615719512844,False
realistic,volatility,volatility_adjusted_momentum,3D,1H,spearman,design,113,0.030187813364749717,0.27435043506123813,0.2421317638691528,False
realistic,volatility,volatility_adjusted_momentum,3D,4H,spearman,design,113,0.022218188626172405,0.2588004523531968,0.36145032782178954,False
realistic,volatility,volatility_adjusted_momentum,3D,12H,spearman,design,113,0.004813145565631937,0.23833503090401326,0.8300211522616343,False
realistic,volatility,volatility_adjusted_momentum,3D,1D,spearman,design,113,-0.002770395535950764,0.25850339637464304,0.9092981396022868,False
realistic,volatility,volatility_adjusted_momentum,3D,3D,spearman,design,113,-0.01565727828159676,0.24406030759126363,0.49526480432740105,False
realistic,volatility,volatility_adjusted_momentum,3D,3D,pearson,design,113,-0.013405319252204308,0.24635040969071895,0.5629628005668035,False
realistic,volatility,volatility_adjusted_momentum,3D,7D,spearman,design,113,-0.011052129282080787,0.24170376507245975,0.6269151992713633,False
realistic,volatility,volatility_adjusted_momentum,3D,14D,spearman,design,113,-0.02167799117784049,0.23910668023364604,0.3351688804638986,False
realistic,volatility,volatility_adjusted_momentum,3D,30D,spearman,design,113,-0.029626154141209355,0.2424101403392808,0.19388792093589058,False
realistic,volatility,volatility_adjusted_momentum,3D,1H,spearman,validation,83,-0.023770269046109245,0.2405992830103353,0.36808021175399364,False
realistic,volatility,volatility_adjusted_momentum,3D,4H,spearman,validation,83,-0.03784159193163632,0.22987634972791823,0.13368339591934175,False
realistic,volatility,volatility_adjusted_momentum,3D,12H,spearman,validation,83,-0.005522843252710085,0.23612273250850388,0.8312564223154688,False
realistic,volatility,volatility_adjusted_momentum,3D,1D,spearman,validation,83,0.0050276293142494785,0.21709029468632124,0.8328950686195118,False
realistic,volatility,volatility_adjusted_momentum,3D,3D,spearman,validation,83,-0.03286831536673007,0.19726951912436788,0.12902785058924526,False
realistic,volatility,volatility_adjusted_momentum,3D,3D,pearson,validation,83,-0.029000839039676072,0.2087148816733974,0.2055522333344182,False
realistic,volatility,volatility_adjusted_momentum,3D,7D,spearman,validation,83,-0.021445179213092976,0.24114276407779905,0.41782282266146287,False
realistic,volatility,volatility_adjusted_momentum,3D,14D,spearman,validation,83,-0.07021771295709153,0.21659571414144457,0.0031420027749147783,False
realistic,volatility,volatility_adjusted_momentum,3D,30D,spearman,validation,83,-0.0025002264697889277,0.22417229700089286,0.919066241373668,False
realistic,volatility,volatility_adjusted_momentum,7D,1H,spearman,design,113,0.013209037690530329,0.2504865263338978,0.5750940704924175,False
realistic,volatility,volatility_adjusted_momentum,7D,4H,spearman,design,113,0.021185283615076208,0.23100549143206725,0.32961974407280326,False
realistic,volatility,volatility_adjusted_momentum,7D,12H,spearman,design,113,0.009526973341735388,0.244716187596383,0.6789919798246404,False
realistic,volatility,volatility_adjusted_momentum,7D,1D,spearman,design,113,0.009302081335561702,0.2663946507754037,0.710497556929008,False
realistic,volatility,volatility_adjusted_momentum,7D,3D,spearman,design,113,0.015331241951834289,0.2803355250137888,0.5610039155918474,False
realistic,volatility,volatility_adjusted_momentum,7D,7D,spearman,design,113,-0.005402659433591793,0.2433097428330052,0.8134009111520147,False
realistic,volatility,volatility_adjusted_momentum,7D,7D,pearson,design,113,-0.013776464553133541,0.23808627081455908,0.5384915616494499,False
realistic,volatility,volatility_adjusted_momentum,7D,14D,spearman,design,113,-0.019882508196571596,0.21298919498887076,0.3210402519670986,False
realistic,volatility,volatility_adjusted_momentum,7D,30D,spearman,design,113,-0.020473848598591738,0.23419632860660253,0.35273065362809086,False
realistic,volatility,volatility_adjusted_momentum,7D,1H,spearman,validation,83,-0.07473503034695171,0.24049034040872627,0.004637836952406154,False
realistic,volatility,volatility_adjusted_momentum,7D,4H,spearman,validation,83,-0.03493371984177311,0.22941957980965264,0.16536684294365422,False
realistic,volatility,volatility_adjusted_momentum,7D,12H,spearman,validation,83,-0.03895280369598696,0.21924448135572588,0.10552568264575478,False
realistic,volatility,volatility_adjusted_momentum,7D,1D,spearman,validation,83,-0.023456230938792764,0.22747244629529498,0.3475055180240577,False
realistic,volatility,volatility_adjusted_momentum,7D,3D,spearman,validation,83,-0.04599148473593622,0.23612539247198383,0.07598198131393924,False
realistic,volatility,volatility_adjusted_momentum,7D,7D,spearman,validation,83,-0.08062022526195005,0.22052202827660894,0.0008663850894578453,True
realistic,volatility,volatility_adjusted_momentum,7D,7D,pearson,validation,83,-0.06971368606917047,0.24643402301862205,0.009959010255468692,False
realistic,volatility,volatility_adjusted_momentum,7D,14D,spearman,validation,83,-0.08584412839327232,0.19398961554052624,5.5412155534583575e-05,True
realistic,volatility,volatility_adjusted_momentum,7D,30D,spearman,validation,83,-0.017196605972763238,0.20163289680559657,0.4371594266900075,False
realistic,volatility,volatility_adjusted_momentum,14D,1H,spearman,design,113,0.02075102514224134,0.23196090389408672,0.3416227516941214,False
realistic,volatility,volatility_adjusted_momentum,14D,4H,spearman,design,113,0.0019783647040558204,0.23594903164394845,0.9289780295759321,False
realistic,volatility,volatility_adjusted_momentum,14D,12H,spearman,design,113,0.0045852854416102715,0.2395689437165606,0.838776957063613,False
realistic,volatility,volatility_adjusted_momentum,14D,1D,spearman,design,113,-0.00266833794533183,0.2545928038211839,0.9112892460854611,False
realistic,volatility,volatility_adjusted_momentum,14D,3D,spearman,design,113,0.013807912545549202,0.26462443077776915,0.5791180969415081,False
realistic,volatility,volatility_adjusted_momentum,14D,7D,spearman,design,113,-0.022442623998831023,0.20281540019869138,0.23948169222557703,False
realistic,volatility,volatility_adjusted_momentum,14D,14D,spearman,design,113,-0.028913120907422117,0.20358573303205013,0.13112336439782024,False
realistic,volatility,volatility_adjusted_momentum,14D,14D,pearson,design,113,-0.03641523324236509,0.20654456166427873,0.0609072524415302,False
realistic,volatility,volatility_adjusted_momentum,14D,30D,spearman,design,113,-0.06216334694101208,0.18509992567133884,0.0003569907433874511,True
realistic,volatility,volatility_adjusted_momentum,14D,1H,spearman,validation,83,-0.042721260983784766,0.2248931087621898,0.08351583335837866,False
realistic,volatility,volatility_adjusted_momentum,14D,4H,spearman,validation,83,-0.002252619500558627,0.24581511987103807,0.9334643997565062,False
realistic,volatility,volatility_adjusted_momentum,14D,12H,spearman,validation,83,-0.02800676389769604,0.2388922409495526,0.28548869836989443,False
realistic,volatility,volatility_adjusted_momentum,14D,1D,spearman,validation,83,-0.0247123833680587,0.26285865212052534,0.39171687315582393,False
realistic,volatility,volatility_adjusted_momentum,14D,3D,spearman,validation,83,-0.0827037473201075,0.25997079039470894,0.0037522071837601087,False
realistic,volatility,volatility_adjusted_momentum,14D,7D,spearman,validation,83,-0.08922003804692454,0.2505864644669203,0.001179781667750055,False
realistic,volatility,volatility_adjusted_momentum,14D,14D,spearman,validation,83,0.011435214542380043,0.2304129898994344,0.6511655238917422,False
realistic,volatility,volatility_adjusted_momentum,14D,14D,pearson,validation,83,-0.014376553812234402,0.2273806933308603,0.5645992505989601,False
realistic,volatility,volatility_adjusted_momentum,14D,30D,spearman,validation,83,-0.022471842256243022,0.23523549637679525,0.38413003673508417,False
